7729,Petrohrad,76,6,119695
7730,Nová Ves,76,6,123218
7731,Podbořanský Rohozec,76,6,123226
7732,Hlubany,76,6,123285
7733,Letov,76,6,123307
7734,Valov,76,6,123323
7735,Pšov,76,6,136531
7736,Sýrovice,76,6,136549
7737,Skytaly,76,6,149225
7738,Vrbička,76,6,149233
7739,Soběchleby,76,6,151564
7740,Stebno,76,6,155381
7741,Běsno,76,6,156981
7742,Strojetice,76,6,156990
7743,Mukoděly,76,6,181552
7744,Vidhostice,76,6,181561
7745,Vroutek,76,6,186546
7746,Bukovina,76,6,330078
7747,Podbořany,76,6,409120
7748,Bechlín,77,6,1473
7749,Předonín,77,6,1490
7750,Břežany nad Ohří,77,6,14974
7751,Bříza,77,6,15083
7752,Budyně nad Ohří,77,6,15610
7753,Ctiněves,77,6,18066
7754,Černouček,77,6,18074
7755,Černěves,77,6,20095
7756,Dobříň,77,6,27880
7757,Kozlovice,77,6,27898
7758,Záluží,77,6,27901
7759,Doksany,77,6,28185
7760,Dušníky,77,6,33863
7761,Horní Beřkovice,77,6,42366
7762,Hrobce,77,6,48151
7763,Chodouny,77,6,52124
7764,Kleneč,77,6,66087
7765,Kostomlaty pod Řípem,77,6,70670
7766,Krabčice,77,6,72133
7767,Rovné,77,6,72141
7768,Vesce,77,6,72150
7769,Brzánky,77,6,78735
7770,Kyškovice,77,6,78743
7771,Libkovice pod Řípem,77,6,82970
7772,Libotenice,77,6,83372
7773,Lounky,77,6,87335
7774,Charvatce,77,6,92011
7775,Martiněves,77,6,92029
7776,Mnetěš,77,6,97390
7777,Mšené-lázně,77,6,100251
7778,Vrbice,77,6,100269
7779,Nížebohy,77,6,104701
7780,Chvalín,77,6,106127
7781,Nové Dvory,77,6,106135
7782,Písty,77,6,121045
7783,Brníkov,77,6,123331
7784,Ječovice,77,6,123340
7785,Podbradec,77,6,123358
7786,Přestavlky,77,6,135143
7787,Račiněves,77,6,137391
7788,Radešín,77,6,137545
7789,Rohatce,77,6,140376
7790,Podlusky,77,6,141771
7791,Kostelec nad Ohří,77,6,141798
7792,Roudníček,77,6,141801
7793,Vrbka,77,6,141810
7794,Ředhošť,77,6,144908
7795,Straškov,77,6,156281
7796,Vodochody,77,6,156299
7797,Vědomice,77,6,177512
7798,Vražkov,77,6,185744
7799,Mastířovice,77,6,185922
7800,Vetlá,77,6,185931
7801,Vrbice,77,6,185949
7802,Žabovřesky nad Ohří,77,6,194174
7803,Židovice,77,6,196797
7804,Pohořice,77,6,409014
7805,Roudnice nad Labem,77,6,409022
7806,Brtníky,78,6,12980
7807,Kopec,78,6,12998
7808,Dolní Poustevna,78,6,29980
7809,Horní Poustevna,78,6,29998
7810,Karlín,78,6,30007
7811,Nová Víska,78,6,30015
7812,Doubice,78,6,31119
7813,Filipov,78,6,61069
7814,Dlouhý Důl,78,6,73598
7815,Kamenná Horka,78,6,73601
7816,Krásná Lípa,78,6,73610
7817,Krásný Buk,78,6,73628
7818,Kyjov,78,6,73636
7819,Lipová,78,6,84514
7820,Liščí,78,6,84522
7821,Lobendava,78,6,86274
7822,Severní,78,6,86282
7823,Mikulášovice,78,6,94129
7824,Salmov,78,6,94137
7825,Staré Křečany,78,6,154431
7826,Valdek,78,6,154440
7827,Královka,78,6,162850
7828,Kunratice,78,6,162868
7829,Nové Hraběcí,78,6,162876
7830,Rožany,78,6,162884
7831,Janovka,78,6,179728
7832,Knížecí,78,6,179736
7833,Malý Šenov,78,6,179744
7834,Staré Hraběcí,78,6,179752
7835,Velký Šenov,78,6,179761
7836,Vilémov,78,6,181889
7837,Sněžná,78,6,183709
7838,Vlčí Hora,78,6,183717
7839,Zahrady,78,6,183725
7840,Harrachov,78,6,310191
7841,Dolina,78,6,317799
7842,Marketa,78,6,407631
7843,Loučné,78,6,407666
7844,Starý Jiříkov,78,6,407674
7845,Nový Jiříkov,78,6,407682
7846,Hely,78,6,407691
7847,Mikulášovičky,78,6,407721
7848,Tomášov,78,6,407739
7849,Rumburk 3-Dolní Křečany,78,6,407747
7850,Rumburk 2-Horní Jindřichov,78,6,407755
7851,Rumburk 1,78,6,407763
7852,Nové Křečany,78,6,407771
7853,Panský,78,6,407780
7854,Císařský,78,6,407798
7855,Šluknov,78,6,407801
7856,Království,78,6,407810
7857,Leopoldka,78,6,407844
7858,Bílka,79,6,8249
7859,Bořislav,79,6,8257
7860,Nechvalice,79,6,16713
7861,Světice,79,6,16730
7862,Úpořiny,79,6,16748
7863,Bukovice,79,6,17337
7864,Bžany,79,6,17345
7865,Lhenice,79,6,17353
7866,Mošnov,79,6,17361
7867,Cínovec,79,6,17744
7868,Bystřice,79,6,33405
7869,Běhánky,79,6,33413
7870,Drahůnky,79,6,33421
7871,Pozorka,79,6,33464
7872,Domaslavice,79,6,36510
7873,Háj u Duchcova,79,6,36528
7874,Hrob,79,6,48119
7875,Křižanov,79,6,48127
7876,Mlýny,79,6,48135
7877,Verneřice,79,6,48143
7878,Hudcov,79,6,49221
7879,Jeníkov,79,6,58335
7880,Oldřichov,79,6,58343
7881,Kladruby,79,6,65404
7882,Hlince,79,6,70653
7883,Kostomlaty pod Milešovkou,79,6,70661
7884,Košťany,79,6,70963
7885,Střelná,79,6,70971
9963,Rudník,107,8,143421
9964,Slemeno,107,8,150452
9965,Strážné,107,8,156647
9966,Bedřichov,107,8,162965
9967,Labská,107,8,163015
9968,Přední Labská,107,8,163066
9969,Špindlerův Mlýn,107,8,163091
9970,Podhůří,107,8,186333
9971,Hořejší Vrchlabí,107,8,186341
9972,Hostinné,107,8,411264
9973,Vrchlabí,107,8,411345
9974,Parník,108,9,21831
9975,Kozlov,108,9,71692
9976,Svinná,108,9,71706
9977,Lhotka,108,9,81370
9978,Přívrat,108,9,136387
9979,Rybník,108,9,143987
9980,Semanín,108,9,147150
9981,Skuhrov,108,9,149047
9982,Třebovice,108,9,170461
9983,Česká Třebová,108,9,411370
9984,Čachnov,109,9,18171
9985,Dědová,109,9,25330
9986,Filipov,109,9,34479
9987,Františky,109,9,34703
9988,Hamry,109,9,37087
9989,Blatno,109,9,39349
9990,Čertovina,109,9,39373
9991,Srní,109,9,39390
9992,Dolní Holetín,109,9,41122
9993,Horní Holetín,109,9,41131
9994,Chlum,109,9,51551
9995,Jeníkov,109,9,58351
9996,Kameničky,109,9,62669
9997,Kladno,109,9,65269
9998,Krouna,109,9,75078
9999,Čekov,109,9,95869
10000,Dachov,109,9,95877
10001,Dubová,109,9,95885
10002,Havlovice,109,9,95893
10003,Miřetice,109,9,95923
10004,Oldřetice,109,9,109941
10005,Oldřiš,109,9,110078
10006,Otradov,109,9,116629
10007,Pokřikov,109,9,125024
10008,Medkovy Kopce,109,9,139254
10009,Raná,109,9,139262
10010,Rychnov,109,9,144088
10011,Košinov,109,9,158488
10012,Studnice,109,9,158496
10013,Zalíbené,109,9,158500
10014,Karlštejn,109,9,161578
10015,Svratouch,109,9,161586
10016,Bošov,109,9,164658
10017,Krupín,109,9,164666
10018,Švihov,109,9,164682
10019,Dřeveš,109,9,167282
10020,Kvasín,109,9,167291
10021,Otáňka,109,9,167304
10022,Tisovec,109,9,167312
10023,Vrbětice,109,9,167321
10024,Hluboká,109,9,168076
10025,Kameničky,109,9,168084
10026,Petrkov 3. díl,109,9,168106
10027,Rohozná,109,9,168114
10028,Trhová Kamenice,109,9,168122
10029,Zubří,109,9,168131
10030,Bystřice,109,9,177342
10031,Dolní Babákov,109,9,177351
10032,Příkrakov,109,9,177369
10033,Včelákov,109,9,177377
10034,Stan,109,9,182613
10035,Vítanov,109,9,182621
10036,Vojtěchov,109,9,184659
10037,Lhoty,109,9,184993
10038,Vortová,109,9,185001
10039,Jasné Pole,109,9,187305
10040,Milesimov,109,9,187313
10041,Všeradov,109,9,187321
10042,Dřevíkov,109,9,187861
10043,Možděnice,109,9,187879
10044,Rváčov,109,9,187887
10045,Svatý Mikuláš,109,9,187895
10046,Svobodné Hamry,109,9,187909
10047,Veselý Kopec,109,9,187917
10048,Kouty,109,9,303534
10049,Hlinsko,109,9,409944
10050,Horní Babákov,109,9,409952
10051,Ruda,109,9,409979
10052,Polom,109,9,410098
10053,Hůrka,109,9,410110
10054,Střítež,109,9,410128
10055,Vyhnánov,109,9,410136
10056,Pláňavy,109,9,410144
10057,Petrkov 1. díl,109,9,410152
10058,Bělečko,110,9,1945
10059,Býšť,110,9,17230
10060,Hrachoviště,110,9,17248
10061,Dolní Roveň,110,9,30082
10062,Dolní Ředice,110,9,30139
10063,Hoděšovice,110,9,40258
10064,Staré Holice,110,9,41165
10065,Podhráz,110,9,41173
10066,Koudelka,110,9,41190
10067,Roveňsko,110,9,41203
10068,Dolní Jelení,110,9,42978
10069,Horní Jelení,110,9,42986
10070,Rousínov,110,9,43001
10071,Horní Roveň,110,9,43974
10072,Horní Ředice,110,9,44016
10073,Chvojenec,110,9,55387
10074,Jaroslav,110,9,57525
10075,Komárov,110,9,68691
10076,Litětiny,110,9,85286
10077,Ostřetín,110,9,116335
10078,Vysoká u Holic,110,9,116343
10079,Poběžovice u Holic,110,9,122891
10080,Franclina,110,9,168980
10081,Opočno,110,9,168998
10082,Trusnov,110,9,169005
10083,Žíka,110,9,169013
10084,Uhersko,110,9,172979
10085,Veliny,110,9,178055
10086,Vysoké Chvojno,110,9,188212
10087,Holice,110,9,410471
10088,Podlesí,110,9,410489
10089,Kamenec,110,9,410497
10090,Bělá,111,9,1597
10091,Běstvina,111,9,3247
10092,Pařížov,111,9,3263
10093,Rostejn,111,9,3271
10094,Spačice,111,9,3280
10095,Vestec,111,9,3298
10096,Bítovánky,111,9,4880
10097,Bítovany,111,9,4898
10098,Bojanov,111,9,6831
10099,Horní Bezděkov,111,9,6840
10100,Hořelec,111,9,6858
10101,Bor u Skutče,111,9,7412
10102,Bořice,111,9,8192
10103,Bousov,111,9,8664
10104,Tuchov,111,9,8672
10105,Bylany,111,9,16560
10106,Kozojedy,111,9,16578
10107,Lány,111,9,16586
10108,Bratroňov,111,9,17949
10109,Ctětín,111,9,17957
10110,Strkov,111,9,17981
10111,Vranov,111,9,17990
10112,Blížňovice,111,9,18325
10113,Čankovice,111,9,18333
10114,Česká Rybná,111,9,21661
10115,České Lhotice,111,9,22608
10116,Hodonín,111,9,22616
10117,Hradiště,111,9,22624
10118,Dobrkov,111,9,27260
10119,Dolní Bezděkov,111,9,28690
10120,Brdo,111,9,30511
10121,Doly,111,9,30520
10122,Rabouň,111,9,30538
10123,Dřenice,111,9,32832
10124,Třibřichy,111,9,32859
10125,Heřmanův Městec,111,9,38733
10126,Chotěnice,111,9,38741
10127,Konopáč,111,9,38750
10128,Radlín,111,9,38776
10129,Hluboká,111,9,39551
10130,Chlum,111,9,39560
10131,Střítež,111,9,39578
10132,Hněvětice,111,9,40037
10133,Zhoř,111,9,40045
10134,Hoješín,111,9,40657
10135,Březovice,111,9,41106
10136,Holešovice,111,9,41114
10137,Honbice,111,9,41726
10138,Libanice,111,9,41734
10139,Hlína,111,9,41971
10140,Horka,111,9,41980
10141,Mezihoří,111,9,41998
10142,Smrček,111,9,42005
10143,Horní Bradlo,111,9,42510
10144,Javorné,111,9,42528
10145,Lipka,111,9,42536
10146,Travná,111,9,42552
10147,Velká Střítež,111,9,42561
10148,Vršov,111,9,42579
10149,Březinka,111,9,46132
10150,Hošťalovice,111,9,46141
10151,Blansko,111,9,48283
10152,Hrochův Týnec,111,9,48291
10153,Skalice,111,9,48305
10154,Stíčany,111,9,48313
10155,Hroubovice,111,9,48470
10156,Chacholice,111,9,50563
10157,Chrast,111,9,53791
10158,Chroustovice,111,9,54267
10159,Vestec,111,9,54364
10160,Jenišovice,111,9,58441
10161,Martinice,111,9,58459
10162,Zalažany,111,9,58467
10163,Klešice,111,9,66168
10164,Nákle,111,9,66176
10165,Kněžice,111,9,66974
10166,Moravany,111,9,66982
10167,Kočí,111,9,67636
10168,Topol,111,9,67644
10169,Kostelec u Heřmanova Městce,111,9,70262
10170,Tasovice,111,9,70271
10171,Hrbokov,111,9,71463
10172,Kovářov,111,9,71471
10173,Kraskov,111,9,73245
10174,Chlum,111,9,73687
10175,Krásné,111,9,73695
10176,Polánka,111,9,73709
10177,Lažany,111,9,79481
10178,Lešany,111,9,80411
10179,Leštinka,111,9,80578
10180,Lhota u Chroustovic,111,9,81167
10181,Libkov,111,9,82945
10182,Křižanovice,111,9,83143
10183,Liboměřice,111,9,83151
10184,Licibořice,111,9,83160
10185,Nové Lhotice,111,9,83178
10186,Samařov,111,9,83186
10187,Šiškovice,111,9,83194
10188,Licoměřice,111,9,84671
10189,Lipovec,111,9,84689
8358,Kokonín,85,7,408115
8359,Hrabětice,85,7,408174
8360,Klíčnov,85,7,408212
8361,Benecko,86,7,2135
8362,Dolní Štěpanice,86,7,2143
8363,Horní Štěpanice,86,7,2151
8364,Mrklov,86,7,2160
8365,Rychlov,86,7,2178
8366,Štěpanická Lhota,86,7,2186
8367,Bratrouchov,86,7,9636
8368,Bukovina u Čisté,86,7,16080
8369,Čistá u Horek,86,7,23981
8370,Horní Branná,86,7,42587
8371,Horní Dušnice,86,7,42871
8372,Stromkovice,86,7,42889
8373,Buřany,86,7,55905
8374,Dolní Dušnice,86,7,55913
8375,Jablonec nad Jizerou,86,7,55921
8376,Končiny,86,7,55930
8377,Vojtěšice,86,7,55956
8378,Jestřabí v Krkonoších,86,7,59021
8379,Roudnice,86,7,59048
8380,Hrabačov,86,7,59978
8381,Javorek,86,7,60003
8382,Kruh,86,7,75191
8383,Křížlice,86,7,76562
8384,Mříčná,86,7,100200
8385,Horka u Staré Paky,86,7,110426
8386,Levínská Olešnice,86,7,110434
8387,Nedaříž,86,7,110442
8388,Žďár,86,7,110451
8389,Paseky nad Jizerou,86,7,118206
8390,Peřimov,86,7,119539
8391,Poniklá,86,7,125687
8392,Dolní Rokytnice,86,7,140902
8393,Františkov,86,7,140911
8394,Horní Rokytnice,86,7,140937
8395,Hranice,86,7,140945
8396,Rokytno,86,7,140961
8397,Studenov,86,7,140970
8398,Roztoky u Jilemnice,86,7,142565
8399,Martinice v Krkonoších,86,7,158259
8400,Rovnáčov,86,7,158267
8401,Studenec,86,7,158275
8402,Svojek,86,7,161152
8403,Tample,86,7,161161
8404,Valteřice,86,7,176664
8405,Horní Sytová,86,7,181773
8406,Víchová nad Jizerou,86,7,181781
8407,Víchovská Lhota,86,7,181790
8408,Vítkovice,86,7,183121
8409,Zálesní Lhota,86,7,190594
8410,Dolní Tříč,86,7,198803
8411,Zákoutí,86,7,410811
8412,Žalý,86,7,410829
8413,Jilemnice,86,7,410888
8414,Hleďsebe,86,7,410942
8415,Blansko,86,7,415090
8416,Hradsko,86,7,415103
8417,Jílové,87,7,3417
8418,Bílá,87,7,3883
8419,Domaslavice,87,7,3891
8420,Vlčetín,87,7,3905
8421,Bílý Kostel nad Nisou,87,7,4626
8422,Panenská Hůrka,87,7,4634
8423,Pekařka,87,7,4642
8424,Cetenov,87,7,17639
8425,Dehtáry,87,7,17647
8426,Těšnov,87,7,17655
8427,Kněžičky,87,7,22861
8428,Loukovičky,87,7,22870
8429,Malý Dub,87,7,22888
8430,Smržov,87,7,22896
8431,Sobotice,87,7,22900
8432,Dlouhý Most,87,7,26662
8433,Druzcov,87,7,32697
8434,Heřmanice v Podještědí,87,7,38474
8435,Hlavice,87,7,38971
8436,Hrubý Lesnov,87,7,38989
8437,Lesnovek,87,7,39004
8438,Vápno,87,7,39012
8439,Hodkovice nad Mohelkou,87,7,40347
8440,Radoňovice,87,7,40355
8441,Záskalí,87,7,40363
8442,Žďárek,87,7,40371
8443,Dehtáry,87,7,46639
8444,Hradčany,87,7,46647
8445,Chvalčovice,87,7,46655
8446,Letařovice,87,7,46663
8447,Trávníček,87,7,46671
8448,Dolní Sedlo,87,7,47368
8449,Donín,87,7,47376
8450,Horní Sedlo,87,7,47384
8451,Dolní Suchá,87,7,53520
8452,Grabštejn,87,7,53538
8453,Chotyně,87,7,53546
8454,Andělská Hora,87,7,53813
8455,Horní Chrastava,87,7,53830
8456,Víska,87,7,53864
8457,Vysoká,87,7,53872
8458,Česká Ves,87,7,56201
8459,Jablonné v Podještědí,87,7,56219
8460,Lada v Podještědí,87,7,56227
8461,Markvartice,87,7,56235
8462,Valdov,87,7,56243
8463,Janovice v Podještědí,87,7,57193
8464,Jeřmanice,87,7,58581
8465,Kněžice,87,7,66931
8466,Kryštofovo Údolí,87,7,75477
8467,Novina,87,7,75485
8468,Křižany,87,7,76503
8469,Bohumileč,87,7,82775
8470,Libíč,87,7,82783
8471,Lvová,87,7,89478
8472,Fojtka,87,7,97594
8473,Mníšek,87,7,97608
8474,Hoření Starý Dub,87,7,97781
8475,Modlibohov,87,7,97799
8476,Sobákov,87,7,97802
8477,Starý Dub,87,7,97811
8478,Mlýnice,87,7,105589
8479,Nová Ves,87,7,105597
8480,Nová Víska,87,7,105601
8481,Oldřichov na Hranicích,87,7,110001
8482,Oldřichov v Hájích,87,7,110019
8483,Chrastná,87,7,112755
8484,Kotel,87,7,112763
8485,Lázně Kundratice,87,7,112771
8486,Osečná,87,7,112780
8487,Zábrdí,87,7,112798
8488,Bohdánkov,87,7,119628
8489,Kohoutovice,87,7,119636
8490,Petrašovice,87,7,119644
8491,Vesec,87,7,119652
8492,Petrovice,87,7,120073
8493,Postřelná,87,7,126195
8494,Javorník,87,7,133221
8495,Padouchov,87,7,133230
8496,Proseč pod Ještědem,87,7,133248
8497,Benešovice,87,7,135721
8498,Lísky,87,7,135739
8499,Nesvačily,87,7,135747
8500,Přibyslavice,87,7,135763
8501,Vrtky,87,7,135771
8502,Janův Důl,87,7,142450
8503,Rozstání,87,7,142468
8504,Jítrava,87,7,144681
8505,Nová Starost,87,7,144690
8506,Polesí,87,7,144703
8507,Rynoltice,87,7,144711
8508,Stráž nad Nisou,87,7,156396
8509,Svárov,87,7,156400
8510,Hodky,87,7,160555
8511,Hoření Paseky,87,7,160563
8512,Světlá pod Ještědem,87,7,160571
8513,Minkovice,87,7,162507
8514,Rašovka,87,7,162515
8515,Šimonovice,87,7,162523
8516,Uhelná,87,7,175986
8517,Dolní Vítkov,87,7,182974
8518,Horní Vítkov,87,7,182982
8519,Březová,87,7,187119
8520,Malčice,87,7,187135
8521,Roveň,87,7,187143
8522,Všelibice,87,7,187151
8523,Zdislava,87,7,192562
8524,Žibřidice,87,7,196690
8525,Pole,87,7,198048
8526,Růžek,87,7,310956
8527,Domaslavice,87,7,317861
8528,Jiříčkov,87,7,317870
8529,Zámecká,87,7,321974
8530,Klamorna,87,7,408310
8531,Kocourov,87,7,408328
8532,Český Dub I,87,7,408336
8533,Český Dub II,87,7,408344
8534,Český Dub IV,87,7,408352
8535,Český Dub III,87,7,408361
8536,Hrádek nad Nisou,87,7,408409
8537,Loučná,87,7,408417
8538,Václavice,87,7,408425
8539,Chrastava,87,7,408433
8540,Dolní Chrastava,87,7,408441
8541,Vlachové,87,7,408468
8542,Černá Louže,87,7,408476
8543,Křižany,87,7,408484
8544,Vesec,87,7,408492
8545,Dolení Paseky,87,7,408506
8546,Budíkov,87,7,408514
8547,Podjestřábí,87,7,408522
8548,Chlístov,87,7,408531
8549,Nantiškov,87,7,408549
8550,Filipka,87,7,408557
8551,Horka,87,7,408565
8552,Dolánky,87,7,408603
8553,Vystrkov,87,7,408611
8554,Doleček,87,7,408620
8555,Liberec I-Staré Město,87,7,408638
8556,Liberec VI-Rochlice,87,7,408646
8557,Liberec VII-Horní Růžodol,87,7,408654
8558,Liberec VIII-Dolní Hanychov,87,7,408662
8559,Liberec IX-Janův Důl,87,7,408671
8560,Liberec X-Františkov,87,7,408689
8561,Liberec XI-Růžodol I,87,7,408697
8562,Liberec XII-Staré Pavlovice,87,7,408701
8563,Liberec XIII-Nové Pavlovice,87,7,408719
8564,Liberec XIV-Ruprechtice,87,7,408727
8565,Liberec XV-Starý Harcov,87,7,408735
8566,Liberec XVI-Nový Harcov,87,7,408743
8567,Liberec XVII-Kateřinky,87,7,408751
8568,Liberec XVIII-Karlinky,87,7,408760
8569,Liberec XIX-Horní Hanychov,87,7,408778
8570,Liberec XXI-Rudolfov,87,7,408786
8571,Liberec XX-Ostašov,87,7,408794
8572,Liberec XXII-Horní Suchá,87,7,408808
8573,Liberec XXIII-Doubí,87,7,408816
8574,Liberec XXVIII-Hluboká,87,7,408824
8575,Liberec XXIV-Pilínkov,87,7,408832
8576,Liberec XXXI-Krásná Studánka,87,7,408841
8577,Liberec XXXII-Radčice,87,7,408859
8578,Liberec XXXIV-Bedřichovka,87,7,408867
8579,Liberec XXXV-Karlov pod Ještědem,87,7,408875
8580,Liberec XXXIII-Machnín,87,7,408883
8581,Liberec XXV-Vesec,87,7,408891
8582,Liberec XXIX-Kunratice,87,7,408905
8583,Liberec XXX-Vratislavice nad Nisou,87,7,408913
8584,Liberec II-Nové Město,87,7,408921
8585,Liberec III-Jeřáb,87,7,408930
8586,Liberec IV-Perštýn,87,7,408948
8587,Liberec V-Kristiánov,87,7,408956
8588,Bukovany,88,7,15890
8589,Drnovec,88,7,18091
8590,Naděje,88,7,18104
8591,Trávník,88,7,18112
8592,Chotovice,88,7,53384
8593,Kamenický Šenov,88,7,62642
8594,Dolní Světlá,88,7,75019
8595,Horní Světlá,88,7,75027
8596,Krompach,88,7,75035
8597,Kunratice u Cvikova,88,7,77429
8598,Lindava,88,7,83836
8599,Svitava,88,7,83844
8600,Mařenice,88,7,92177
8601,Mařeničky,88,7,92185
8602,Okrouhlá,88,7,109576
8603,Polevsko,88,7,125261
8604,Prácheň,88,7,132772
8605,Dolní Prysk,88,7,134031
8606,Horní Prysk,88,7,134040
8607,Skalice u České Lípy,88,7,147907
8608,Janov,88,7,150622
8609,Maxov,88,7,150631
8610,Radvanec,88,7,150649
8611,Sloup v Čechách,88,7,150657
8612,Slunečná,88,7,150762
8613,Svojkov,88,7,161217
8614,Rousínov,88,7,161489
8615,Svor,88,7,161497
8616,Cvikov I,88,7,406902
8617,Cvikov II,88,7,406911
8618,Záhořín,88,7,406929
8619,Arnultovice,88,7,407062
8620,Nový Bor,88,7,407071
8621,Pihel,88,7,407089
8622,Vesnička,88,7,407178
8623,Juliovka,88,7,407194
8624,Valy,88,7,407208
8625,Bělá,89,7,1601
8626,Benešov u Semil,89,7,2470
8627,Bozkov,89,7,8745
8628,Bradlecká Lhota,89,7,8991
8629,Bystrá nad Jizerou,89,7,16632
8630,Dolní Sytová,89,7,36617
8631,Háje nad Jizerou,89,7,36625
8632,Loukov,89,7,36633
8633,Rybnice,89,7,36641
8634,Helkovice,89,7,38237
8635,Chuchelna,89,7,54836
8636,Bohuňovsko,89,7,58963
8637,Jesenný,89,7,58971
8638,Čikvásky,89,7,70921
8639,Košťálov,89,7,70939
8640,Valdice,89,7,70955
8641,Kundratice,89,7,77178
8642,Komárov,89,7,80969
8643,Lhota,89,7,80977
8644,Libštát,89,7,83500
8645,Chlum,89,7,86738
8646,Košov,89,7,86746
8647,Lomnice nad Popelkou,89,7,86754
8648,Morcinov,89,7,86762
8649,Nové Dvory,89,7,86771
8650,Ploužnice,89,7,86789
8651,Želechy,89,7,86797
8652,Nová Ves nad Popelkou,89,7,105805
8653,Příkrý,89,7,136034
8654,Roprachtice,89,7,141178
8655,Roztoky u Semil,89,7,142581
8656,Černá,89,7,143791
8657,Rváčov,89,7,143804
8658,Skuhrov,89,7,143812
8659,Podmoklice,89,7,147257
8660,Bítouchov,89,7,147273
8661,Spálov,89,7,147281
8662,Sklenařice,89,7,148237
8663,Bořkov,89,7,149314
8664,Hořensko,89,7,149322
8665,Nedvězí,89,7,149331
8666,Slaná,89,7,149357
8667,Stará Ves,89,7,153907
8668,Bezděčín,89,7,157210
8669,Pohoří,89,7,157228
8670,Stružinec,89,7,157236
8671,Tuhaň,89,7,157244
8672,Syřenov,89,7,161853
8673,Újezdec,89,7,161861
8674,Žďár u Kumburku,89,7,161870
8675,Škodějov,89,7,162698
8676,Horní Tříč,89,7,170879
8677,Bítouchov,89,7,180530
8678,Kotelsko,89,7,180548
8679,Veselá,89,7,180564
8680,Žďár,89,7,180572
8681,Vysoké nad Jizerou,89,7,188301
8682,Dlouhý,89,7,190055
8683,Pipice,89,7,190063
8684,Proseč,89,7,190071
8685,Smrčí,89,7,190080
8686,Záhoří,89,7,190098
8687,Semily,89,7,410802
8688,Dráčov,89,7,410896
8689,Tikov,89,7,410900
8690,Sutice,89,7,410951
8691,Světlá,89,7,410969
8692,Vranovsko,89,7,411043
8693,Albrechtice v Jizerských horách,90,7,281
8694,Mariánská Hora,90,7,299
8695,Desná I,90,7,25577
8696,Desná II,90,7,25585
8697,Harrachov,90,7,37231
8698,Ryžoviště,90,7,37249
8699,Polubný,90,7,69752
8700,Jizerka,90,7,69761
8701,Příchovice,90,7,69795
8702,Rejdice,90,7,69809
8703,Haratice,90,7,121576
8704,Plavy,90,7,121584
8705,Jiřetín pod Bukovou,90,7,151301
8706,Žďár,90,7,165085
8707,Bohdalovice,90,7,178748
8708,Velké Hamry,90,7,178756
8709,Lhotka,90,7,193054
8710,Stanový,90,7,193062
8711,Desná III,90,7,408123
8712,Kořenov,90,7,408182
8713,Smržovka,90,7,408239
8714,Šumburk nad Desnou,90,7,408247
8715,Tanvald,90,7,408255
8716,Návarov,90,7,408271
8717,Zlatá Olešnice,90,7,408280
8718,Mýtiny,90,7,410837
8719,Nový Svět,90,7,410845
8720,Bezděčín,91,7,3409
8721,Sestroňovice,91,7,3425
8722,Bukovina,91,7,28258
8723,Dolánky u Turnova,91,7,28266
8724,Loužek,91,7,28274
8725,Malý Rohozec,91,7,28282
8726,Mokřiny,91,7,28291
8727,Frýdštejn,91,7,35203
8728,Kaškovice,91,7,35211
8729,Ondříkovice,91,7,35220
8730,Roudný,91,7,35238
8731,Voděrady,91,7,35246
8732,Blatec,91,7,39969
8733,Borek,91,7,39977
8734,Hnanice,91,7,39985
8735,Štěpánovice,91,7,39993
8736,Holenice,91,7,40941
8737,Bohuslav,91,7,48569
8738,Hrubá Skála,91,7,48577
8739,Krčkovice,91,7,48585
8740,Jenišovice,91,7,58416
8741,Odolenovice,91,7,58432
8742,Kacanovy,91,7,61573
8743,Karlovice,91,7,63321
8744,Radvánovice,91,7,63339
8745,Roudný,91,7,63347
8746,Sedmihorky,91,7,63355
8747,Svatoňovice,91,7,63363
8748,Klokočí,91,7,66486
8749,Loučky,91,7,66494
8750,Havlovice,91,7,67482
8751,Kobyly,91,7,67491
8752,Radvanice,91,7,67512
8753,Sedlisko,91,7,67521
8754,Vorklebice,91,7,67539
8755,Ktová,91,7,76856
8756,Bobov,91,7,90263
8757,Křížky,91,7,90271
8758,Labe,91,7,90280
8759,Malá Skála,91,7,90301
8760,Sněhov,91,7,90310
8761,Vranové 1. díl,91,7,90328
8762,Vranové 2. díl,91,7,90336
8763,Záborčí,91,7,90344
8764,Bělá,91,7,95575
8765,Bukovina,91,7,95583
8766,Dubecko,91,7,95591
8767,Hrachovice,91,7,95605
8768,Chloumek,91,7,95613
8769,Chutnovka,91,7,95621
8770,Loktuše,91,7,95630
8771,Prackov,91,7,95648
8772,Rohliny,91,7,95656
8773,Sekerkovy Loučky,91,7,95672
8774,Smrčí,91,7,95681
8775,Vesec,91,7,95702
8776,Modřišice,91,7,97942
8777,Mukařov,91,7,100340
8778,Želeč,91,7,100358
8779,Ohrazenice,91,7,109339
8780,Olešnice,91,7,110396
8781,Pohoří,91,7,110400
8782,Albrechtice,91,7,119130
8783,Červenice,91,7,119148
8784,Kamení,91,7,119164
8785,Pěnčín,91,7,119172
8786,Vitanovice,91,7,119181
8787,Zásada,91,7,119199
8788,Přepeře,91,7,134686
8789,Podhora,91,7,135755
8790,Příšovice,91,7,136301
8791,Radostín,91,7,138321
